Date,Text,Box,Status,Temperature,Sentiment
2021-11-30-17-16,"I'm sure he had wet dreams about his own head in her lap region. Also, bye in case I'm getting banned.","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-16,We don’t have to live like this. We don’t have to live like this. We don’t have to live like this. We don’t have to… https://t.co/7ZV9k18fLi,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-16,Brian Kelly always seemed like a super pleasant guy to me!,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-16,My mom jus asked me to take her to hibachi lol She my son,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-16,"cause why wouldn’t i have car problems when i just got work done on it the other day, it’s not even paid off yet, and it’s christmas time 🙃","[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clouds,3.7,Negative
2021-11-30-17-17,Your honor the economic pressure from the international community is not needed especially in a new developing Nati… https://t.co/SKpL1CGf4F,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-17,ew bro we got the stinkers and yucc mouth 😭🤣 i hate all you bitches LMAOOO,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Negative
2021-11-30-17-17,Exactly! And these coaches better not be that guy in the media complaining about recruits leaving themselves.,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-17,LOL FUCC THE NETS,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Positive
2021-11-30-17-17,We need them out of office ASAP before they do something worse this is horrible they'll be taking us to camps....,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Negative
2021-11-30-17-17,Lol so true,"[[-73.994557, 40.865695], [-73.994557, 40.913406], [-73.949202, 40.913406], [-73.949202, 40.865695]]",Clouds,3.7,Positive
2021-11-30-17-17,This actually makes made sense cause that song was mad aggressive and who really talking like that after 18?,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.7,Negative
2021-11-30-17-18,Excellent take,"[[-73.621179, 40.745743], [-73.621179, 40.776161], [-73.562468, 40.776161], [-73.562468, 40.745743]]",Clouds,3.7,Positive
2021-11-30-17-18,Hey #TravelTwitter. Anyone been to Dallas? What are the cute areas &amp; things I MUST see??,"[[-73.448769, 40.751317], [-73.448769, 40.815432], [-73.368128, 40.815432], [-73.368128, 40.751317]]",Clouds,3.7,Positive
2021-11-30-17-18,I’m about to be so fine come Christmas omg,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-18,Santa and his elves are hard at work,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Negative
2021-11-30-17-18,damn y’all eat Black Bitches too?,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.7,Negative
2021-11-30-17-18,so cool,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-18,"i’m ngl, a broken down MRT train &gt; the NYC subway holy fuck i hate it down here","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Negative
2021-11-30-17-18,Hope my crush is high af rn,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-18,how many points is Meslier worth to us this season. Superb,"[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clouds,3.7,Positive
2021-11-30-17-18,I hate seeing the death racism brings This is the song white supremacy sings #headlinepoem #couplet #headlinesonnet… https://t.co/4dfh4kzN9L,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.7,Negative
2021-11-30-17-18,"If jobs with titles like ""Data Analyst"" sound appealing to you, follow us to hear about these types of opportunities in #NewYork, NY. #IT","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-22,Ok this week is really off to a great start 😊,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-22,Not even a story link attached. I’m doing just fine reading the fake news.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Negative
2021-11-30-17-22,Just ate the last of my Thanksgiving leftovers.. yup was damn good too,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-22,It’s absolutely fake news,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Negative
2021-11-30-17-22,These Computer Coders were so engaged in effective robot communication with @Ozobot !,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-22,My dating options are down too: •Husky Niggas •GIRLLSSSS •Grandfathers 🤷🏽‍♀️😂 I hear too many good things about… https://t.co/VzdygYyT9G,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,3.7,Positive
2021-11-30-17-22,"Love backed securities, this is how it works that we know that solution is the safest long-term investment by far,… https://t.co/FwC7Rd70Th","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.7,Positive
2021-11-30-17-22,"Last workday done, waiting for Friday, waiting for sooo many cuties to see. Aaahhh!","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.7,Positive
2021-11-30-17-22,Fell in love with a thot-t ❤️‍🔥 #lougotcash #tatii https://t.co/SNxOhTvttL,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.7,Positive
2021-11-30-17-23,"So done to scale this add stability to the market throughout the world, always upward, and the rest is Fair competi… https://t.co/VW3ryngNWJ","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Positive
2021-11-30-17-23,very glad I no longer work for an Omnicom agency for this reason 💀,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-23,I dont want him as a met dodger cardinal or phillie. He has 25 other destinations to choose from,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Negative
2021-11-30-17-23,“ God placed the best things in life on the other side of fear” @willsmith,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.76,Positive
2021-11-30-17-23,to be fair the guy does receive the ball but that’s about it,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Positive
2021-11-30-17-23,I had to use a community playlist that someone uploaded on YouTube music. Back alley shit.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Negative
2021-11-30-17-23,Voodoo chile economics So what I'm trying to establish is it's not that money is necessarily bad it's how it's practiced,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Negative
2021-11-30-17-23,Both of these encounters happened on a 500-yard round trip within 4 blocks of my house and I am not exaggerating,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Negative
2021-11-30-17-24,This guys jokes are so bad I wouldn’t know if he’s serious or not,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Negative
2021-11-30-17-24,"On what planet is this not worth it? The Yankees obviously won’t be involved, though.","[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clouds,3.76,Negative
2021-11-30-17-24,LOVED THESE,"[[-73.679712, 40.986901], [-73.679712, 41.025584], [-73.65516, 41.025584], [-73.65516, 40.986901]]",Clouds,3.76,Positive
2021-11-30-17-24,Lol just had to let the ppl know 🤷🏾‍♂️,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Positive
2021-11-30-17-24,His fellow students staged a walk-out in support of this young man. Obviousl… https://t.co/E6VRQj94w5,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-24,LMAO! Ya got me!,"[[-73.438594, 40.707867], [-73.438594, 40.759634], [-73.392564, 40.759634], [-73.392564, 40.707867]]",Clouds,3.76,Positive
2021-11-30-17-24,Ok idk what is going on today but there are only hotties in the gym 👀,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-24,"Thank you for loving my 5w, that fickle b!tch.","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Positive
2021-11-30-17-24,DEAD.,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.76,Negative
2021-11-30-17-24,Hahaha sorry man. Yeah this guy was pretty good.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-24,If IF we would of pulled this off Spending over and we get fill ins rest of positions. Good Luck down in Texas unl… https://t.co/oV5CnhpnvI,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Positive
2021-11-30-17-25,Wishful thinking!!!! Lol,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Positive
2021-11-30-17-25,So most likely what you're doing is securing a smaller percentage of profit over a much larger sum of money,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Positive
2021-11-30-17-25,The fact that everyone calls me to cut/blow dry/ dye their hair is my favorite.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-25,Whatever man. Sorry you don't like our work.,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.76,Negative
2021-11-30-17-25,"This was my favorite episode, and my favorite era of WCW wrestling. I… https://t.co/xjwDnJxitC","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Positive
2021-11-30-17-25,Do you think Luke Combs is gonna see me in the crowd and be like… wow omg,"[[-73.993542, 40.750752], [-73.993542, 40.750752], [-73.993542, 40.750752], [-73.993542, 40.750752]]",Clouds,3.76,Positive
2021-11-30-17-25,idk how to interpret this tweet lmao,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Positive
2021-11-30-17-25,Wow! 100 million oomfies? Love you guys. 🥰,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-26,Good to know. I just ordered a bunch of those! 😂,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-26,Had fun making this for the Habibi contest! @MarkTheHabibi https://t.co/tgcZeNYiSq,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-26,Why u watermark weird ass boa,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Negative
2021-11-30-17-26,"Medicinal benefits for proper dosing psychedelic mushrooms, the chocolate works very well","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Positive
2021-11-30-17-26,This tweet made me feel better knowing other people are dealing with this too! Sometimes I feel like im bein… https://t.co/utfQFsLf89,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-26,I’m so slow on the uptake today. Hilarious. 🥸😂,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-26,Where the fuck did like $8billion in taxpayer money go?????,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.76,Negative
2021-11-30-17-27,Your Complete Guide To Social Media Growth 🔥. Happening now in @clubhouse! https://t.co/R50PwNv2sx,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-27,Wtf is wrong with you people it’s a pedolphile and sex trafficking case.,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Negative
2021-11-30-17-27,"Thanks, but remember it’s not free. You didn’t conjure this up with a magic wand and hand it out as a gift. We pay for it.","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,3.76,Positive
2021-11-30-17-27,GOP tries to cancel MLK. Again.,"[[-73.853645, 40.889695], [-73.853645, 40.935303], [-73.805123, 40.935303], [-73.805123, 40.889695]]",Clouds,3.76,Negative
2021-11-30-17-27,Live and let love,"[[-73.807197, 40.881294], [-73.807197, 40.988329], [-73.755414, 40.988329], [-73.755414, 40.881294]]",Clouds,3.76,Positive
2021-11-30-17-27,"Happy birthday, #BillyIdol!🤘 https://t.co/If91visdIk","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Positive
2021-11-30-17-27,We literally have pedophiles and high class criminals running our country and we ain’t doing shit about it.. we des… https://t.co/U694t3zMyX,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Negative
2021-11-30-17-27,I think @DrSeuss would be proud of this effort!,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Positive
2021-11-30-17-27,When Nathan said “after you cried in my mouth!”’LMFAOOO. cuz that’s some shit i would say. #InsecureHBO https://t.co/1rvhGAEyqj,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Negative
2021-11-30-17-28,Yeah true you did and I guess that what happen you pat the price! Lol 😆,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Positive
2021-11-30-17-28,😆😆😆 Ooops At least you know a good design when you see one 😉,"[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clouds,3.76,Positive
2021-11-30-17-28,this is why I didn’t question that Turkish delights had to be the best dessert ever,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Positive
2021-11-30-17-28,From time to time we acknowledge they're also beautiful too just like women everywhere else and have their own tale… https://t.co/vPWwhtXaNz,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,3.76,Positive
2021-11-30-17-28,"Okay girl, let me buy my ticket.💁🏽‍♀️ https://t.co/sUVONq8WYP","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Positive
2021-11-30-17-28,Happy birthday!,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,3.76,Positive
2021-11-30-17-28,A great place to learn and ask questions. https://t.co/rZ5uXD3Ffr,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.76,Positive
2021-11-30-17-28,"Once a go fund me has successfully reached it’s target goal that’s been increased many times, at what point do you… https://t.co/G8Ao7q4l5t","[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,3.76,Positive
